title_length,body_prose_length,code_block_count,code_block_total_length,link_count,tag_count,year_month
45,114,0,0,0,1,2021-08
102,372,1,710,0,3,2021-08
68,352,0,0,1,1,2021-08
146,263,2,974,0,2,2021-08
68,418,3,1618,2,2,2021-08
35,196,2,67,0,5,2021-08
30,879,0,0,0,5,2021-08
121,745,0,0,3,4,2021-08
138,1629,2,4632,0,3,2021-08
48,322,1,931,0,5,2021-08
56,434,1,345,0,1,2021-08
90,520,2,138,0,3,2021-08
122,553,1,1332,0,5,2021-08
76,384,1,1241,2,3,2021-08
87,435,1,916,1,1,2021-08
81,1225,3,1465,2,4,2021-08
81,210,1,339,0,2,2021-08
107,577,5,180,0,3,2021-08
106,305,2,163,0,2,2021-08
79,566,0,0,0,4,2021-08
39,186,1,34,0,4,2021-08
56,709,1,2865,0,2,2021-08
49,242,3,360,0,3,2021-08
32,393,2,4310,0,4,2021-08
57,229,1,486,1,2,2021-08
49,168,1,191,0,5,2021-08
62,689,2,1133,0,3,2021-08
57,57,0,0,1,2,2021-08
112,458,2,1051,0,4,2021-08
95,332,0,0,1,4,2021-08
60,355,1,1120,0,2,2021-08
70,1625,4,1018,3,2,2021-08
50,164,1,883,0,2,2021-08
47,452,0,0,1,3,2021-08
53,225,0,0,1,5,2021-08
69,172,2,210,0,5,2021-08
48,409,1,779,0,3,2021-08
62,99,0,0,0,4,2021-08
38,470,1,1069,0,2,2021-08
42,246,2,543,0,2,2021-08
91,183,2,724,0,4,2021-08
45,174,1,1008,1,3,2021-08
49,180,0,0,0,2,2021-08
45,278,1,724,0,3,2021-08
41,535,2,790,0,4,2021-08
65,657,2,1148,3,4,2021-08
24,488,2,4766,0,2,2021-08
95,310,2,2654,1,2,2021-08
55,280,3,206,0,2,2021-08
92,247,2,324,1,3,2021-08
115,823,6,1519,0,3,2021-08
104,1101,3,1235,0,4,2021-08
52,423,0,0,0,4,2021-08
53,335,0,0,3,5,2021-08
59,262,0,0,0,1,2021-08
67,638,0,0,1,3,2021-08
54,825,2,308,0,3,2021-08
58,681,2,879,0,4,2021-08
51,268,0,0,0,3,2021-08
42,348,2,1479,0,3,2021-08
68,294,1,772,0,2,2021-08
87,976,2,3834,0,5,2021-08
68,237,0,0,0,2,2021-08
48,1900,2,727,1,5,2021-08
27,273,3,4486,2,4,2021-08
89,623,4,2814,0,3,2021-08
31,468,2,636,0,2,2021-08
66,162,1,1098,0,4,2021-08
93,1164,0,0,1,4,2021-08
64,326,1,1778,3,3,2021-08
104,382,2,322,1,4,2021-08
37,510,4,1763,0,3,2021-08
60,490,1,48,0,4,2021-08
82,121,1,496,0,3,2021-08
33,488,3,1064,3,2,2021-08
39,319,2,195,0,5,2021-08
15,769,1,2322,0,2,2021-08
49,241,0,0,0,3,2021-08
62,368,1,224,0,3,2021-08
62,423,0,0,0,5,2021-08
53,1268,2,533,0,3,2021-08
77,1306,4,5492,1,3,2021-08
56,70,0,0,1,3,2021-08
31,754,1,1583,0,4,2021-08
87,384,2,450,0,1,2021-08
62,333,2,570,0,2,2021-08
68,456,0,0,0,2,2021-08
50,124,0,0,0,2,2021-08
44,358,1,277,1,3,2021-08
112,254,0,0,0,1,2021-08
61,156,1,186,0,3,2021-08
50,246,1,565,1,1,2021-08
34,615,0,0,1,2,2021-08
48,342,3,999,0,3,2021-08
59,264,1,79,0,2,2021-08
74,206,1,416,0,3,2021-08
33,309,0,0,0,3,2021-08
89,389,6,887,0,3,2021-08
63,371,2,579,0,4,2021-08
79,257,1,279,0,2,2021-08
28,218,0,0,0,2,2021-08
44,130,2,236,0,1,2021-08
53,309,2,972,2,2,2021-08
133,194,0,0,1,3,2021-08
60,474,1,869,0,2,2021-08
62,569,3,1728,0,2,2021-08
56,498,0,0,0,5,2021-08
130,865,4,713,0,5,2021-08
124,669,1,167,4,3,2021-08
36,285,1,1592,0,4,2021-08
49,389,1,123,1,4,2021-08
84,1047,2,1517,0,4,2021-08
109,868,3,2356,1,4,2021-08
143,616,1,64,0,4,2021-08
59,713,1,1595,2,1,2021-08
52,363,0,0,0,4,2021-08
47,241,1,1368,0,3,2021-08
46,219,0,0,0,3,2021-08
61,206,2,1006,0,4,2021-08
117,937,3,6356,0,5,2021-08
75,207,2,1376,0,5,2021-08
41,648,0,0,0,3,2021-08
100,1010,3,1521,0,1,2021-08
31,386,2,4064,0,4,2021-08
62,1113,3,392,1,4,2021-08
27,729,0,0,2,2,2021-08
54,407,1,192,0,3,2021-08
100,758,4,3970,0,5,2021-08
36,280,1,1015,0,3,2021-08
30,527,2,492,0,2,2021-08
47,291,3,1696,0,3,2021-08
108,1579,2,2633,1,4,2021-08
49,196,0,0,0,1,2021-08
61,347,0,0,2,3,2021-08
137,781,2,314,0,4,2021-08
44,519,0,0,0,2,2021-08
43,1700,1,404,2,4,2021-08
56,699,2,1164,0,2,2021-08
62,616,3,1436,0,3,2021-08
66,738,7,3112,0,3,2021-08
94,659,1,360,0,5,2021-08
86,225,0,0,0,3,2021-08
69,170,2,12302,0,2,2021-08
118,738,3,522,0,3,2021-08
85,975,1,287,0,5,2021-08
148,230,1,531,0,2,2021-08
47,407,0,0,1,4,2021-08
46,154,2,159,0,1,2021-08
55,820,2,1197,0,3,2021-08
30,271,2,1029,0,2,2021-08
66,918,0,0,0,4,2021-08
27,3515,1,88,6,5,2021-08
62,69,0,0,0,2,2021-08
90,258,0,0,1,2,2021-08
87,756,0,0,1,3,2021-08
70,571,1,65,0,1,2021-08
62,150,1,293,0,4,2021-08
100,920,0,0,1,5,2021-08
44,268,1,783,1,2,2021-08
97,99,0,0,0,4,2021-08
55,287,2,1565,1,4,2021-08
41,459,2,602,1,2,2021-08
70,218,1,121,0,2,2021-08
47,276,0,0,2,5,2021-08
67,231,2,654,0,5,2021-08
75,943,1,503,1,4,2021-08
54,1135,1,82,0,4,2021-08
53,327,2,659,0,3,2021-08
63,242,2,146,1,5,2021-08
28,451,0,0,1,4,2021-08
93,267,2,391,0,4,2021-08
53,500,1,332,0,4,2021-08
29,200,1,428,0,4,2021-08
28,155,1,275,0,4,2021-08
69,575,2,1261,0,3,2021-08
61,521,1,242,1,3,2021-08
44,585,3,3242,0,2,2021-08
24,87,1,133,0,2,2021-08
40,678,4,1185,3,4,2021-08
77,611,1,178,1,4,2021-08
33,664,3,2865,0,3,2021-08
46,487,3,1836,0,5,2021-08
65,663,1,510,0,4,2021-08
34,261,1,64,0,2,2021-08
80,565,1,271,0,1,2021-08
56,523,1,151,1,1,2021-08
45,421,2,169,0,3,2021-08
47,645,1,269,0,1,2021-08
71,276,1,186,1,3,2021-08
41,317,2,58,0,5,2021-08
28,314,2,337,0,3,2021-08
101,566,0,0,0,2,2021-08
52,560,2,645,1,3,2021-08
57,644,1,637,0,2,2021-08
118,295,4,1667,0,4,2021-08
100,519,1,809,0,5,2021-08
35,579,1,162,0,3,2021-08
57,163,1,823,0,4,2021-08
54,144,1,81,0,1,2021-08
57,397,1,177,0,3,2021-08
49,500,2,1945,0,5,2021-08
99,1510,2,3398,0,4,2021-08
89,168,0,0,0,1,2021-08
62,433,2,806,0,5,2021-08
54,321,3,889,0,1,2021-08
85,1264,2,82,4,3,2021-08
80,931,1,1010,1,4,2021-08
51,476,3,732,0,4,2021-08
112,173,2,286,0,5,2021-08
43,371,1,2231,0,1,2021-08
21,490,2,7147,1,1,2021-08
41,210,3,1321,0,3,2021-08
90,810,0,0,1,2,2021-08
61,764,0,0,0,4,2021-08
38,326,1,2926,0,5,2021-08
41,536,2,229,0,2,2021-08
30,84,0,0,1,3,2021-08
24,439,3,2120,0,4,2021-08
94,625,3,610,0,3,2021-08
49,309,2,339,0,2,2021-08
41,287,2,748,1,3,2021-08
72,330,1,435,0,3,2021-08
40,299,1,74,0,4,2021-08
49,457,6,775,0,4,2021-08
58,313,4,986,0,2,2021-08
72,372,1,615,1,3,2021-08
66,330,1,2088,0,2,2021-08
31,539,0,0,0,2,2021-08
67,276,1,634,1,3,2021-08
88,673,3,389,0,2,2021-08
48,346,2,2202,0,5,2021-08
55,904,0,0,0,4,2021-08
44,234,0,0,0,4,2021-08
47,367,0,0,2,2,2021-08
149,817,1,42,1,3,2021-08
56,198,3,686,0,3,2021-08
80,629,0,0,1,4,2021-08
35,272,1,159,0,5,2021-08
47,225,2,237,0,4,2021-08
54,1411,2,425,3,5,2021-08
67,378,2,495,0,4,2021-08
33,242,3,1057,0,2,2021-08
32,1600,2,5768,0,4,2021-08
65,343,2,672,1,5,2021-08
92,423,2,365,0,5,2021-08
56,149,0,0,0,1,2021-08
65,1042,11,2557,2,1,2021-08
41,343,2,984,0,2,2021-08
47,523,0,0,0,3,2021-08
69,171,1,951,0,4,2021-08
37,1321,2,1291,0,3,2021-08
84,432,0,0,1,3,2021-08
82,760,2,1696,1,3,2021-08
58,453,0,0,0,2,2021-08
26,627,6,3065,2,2,2021-08
34,343,5,487,0,2,2021-08
147,1229,4,13337,1,5,2021-08
89,259,1,188,0,2,2021-08
37,395,0,0,0,3,2021-08
40,179,1,865,0,4,2021-08
123,585,7,3034,2,4,2021-08
64,654,0,0,0,2,2021-08
32,256,0,0,0,3,2021-08
45,355,2,299,0,3,2021-08
111,58,2,336,0,1,2021-08
80,507,1,213,0,4,2021-08
30,107,1,174,0,1,2021-08
140,541,1,273,0,3,2021-08
68,238,2,638,0,3,2021-08
85,255,2,195,0,2,2021-08
38,847,2,585,0,2,2021-08
87,441,1,2300,1,2,2021-08
89,1760,1,809,0,5,2021-08
58,421,5,9178,1,4,2021-08
62,725,1,1546,0,4,2021-08
62,286,2,93,0,2,2021-08
49,1005,1,951,0,2,2021-08
93,414,1,157,1,5,2021-08
60,529,2,824,0,5,2021-08
50,326,2,1328,0,3,2021-08
59,844,1,147,0,4,2021-08
28,130,0,0,0,2,2021-08
48,314,1,127,0,4,2021-08
53,596,3,2670,0,5,2021-08
61,343,1,218,2,3,2021-08
61,164,0,0,0,2,2021-08
70,581,4,534,3,4,2021-08
44,500,0,0,1,5,2021-08
99,700,5,2577,2,2,2021-08
85,486,3,4008,0,4,2021-08
37,664,2,1262,0,1,2021-08
52,308,0,0,0,2,2021-08
33,480,2,4569,0,4,2021-08
67,388,2,230,1,2,2021-08
37,521,0,0,0,3,2021-08
53,620,0,0,0,3,2021-08
73,529,2,3262,0,2,2021-08
52,228,1,124,0,3,2021-08
46,1851,1,6105,1,4,2021-08
34,471,2,1355,0,2,2021-08
71,279,1,1074,0,2,2021-08
71,338,1,2212,3,1,2021-08
38,159,1,448,0,5,2021-08
55,1031,0,0,2,3,2021-08
28,190,1,305,0,3,2021-08
51,1101,3,1142,1,3,2021-08
58,383,0,0,1,2,2021-08
73,631,1,93,1,5,2021-08
44,754,1,695,2,4,2021-08
38,292,0,0,0,1,2021-08
48,991,1,2859,2,3,2021-08
70,1081,2,461,1,4,2021-08
41,405,2,327,0,4,2021-08
41,475,2,225,0,1,2021-08
47,246,1,534,0,5,2021-08
41,683,5,351,0,1,2021-08
49,395,1,277,2,4,2021-08
102,1031,0,0,0,3,2021-08
53,486,4,971,0,5,2021-08
58,421,1,325,2,5,2021-08
19,230,0,0,1,4,2021-08
40,138,1,523,0,2,2021-08
41,674,0,0,1,3,2021-08
60,555,0,0,0,1,2021-08
119,942,0,0,3,5,2021-08
109,128,0,0,1,4,2021-08
75,347,1,2813,0,1,2021-08
92,692,3,6682,0,4,2021-08
71,379,3,1348,0,1,2021-08
75,645,3,572,0,4,2021-08
79,1230,1,421,0,5,2021-08
43,261,2,285,0,3,2021-08
50,872,0,0,1,4,2021-08
127,369,2,9919,1,5,2021-08
95,1237,0,0,0,2,2021-08
62,807,0,0,3,5,2021-08
58,394,2,3254,1,2,2021-08
91,516,2,5721,0,5,2021-08
49,253,1,135,0,1,2021-08
81,444,0,0,1,3,2021-08
73,231,1,1691,0,3,2021-08
68,1003,2,515,0,4,2021-08
53,265,1,1271,0,5,2021-08
49,673,0,0,0,2,2021-08
72,196,1,1239,0,5,2021-08
29,706,0,0,0,2,2021-08
24,701,1,1655,0,2,2021-08
87,343,1,125,0,4,2021-08
69,475,1,1541,0,2,2021-08
65,1003,3,1437,5,4,2021-08
72,1474,1,671,0,3,2021-08
57,312,1,286,0,2,2021-08
64,336,1,231,0,4,2021-08
40,391,1,850,0,3,2021-08
36,1098,2,140,0,1,2021-08
26,613,1,414,1,3,2021-08
52,421,0,0,0,3,2021-08
33,426,3,678,0,3,2021-08
36,841,0,0,2,3,2021-08
41,522,4,727,0,2,2021-08
54,587,2,397,0,3,2021-08
72,254,1,94,0,2,2021-08
73,603,2,454,0,5,2021-08
84,406,2,603,0,5,2021-08
58,389,1,1474,0,3,2021-08
75,434,4,472,0,2,2021-08
98,356,2,1228,0,4,2021-08
60,271,1,894,1,1,2021-08
52,328,2,3207,0,1,2021-08
46,615,3,1925,0,5,2021-08
53,555,3,286,0,4,2021-08
41,676,1,185,0,4,2021-08
71,241,0,0,0,3,2021-08
51,1500,0,0,1,4,2021-08
74,97,0,0,0,2,2021-08
77,672,2,1184,0,2,2021-08
70,728,0,0,0,1,2021-08
71,236,2,1068,0,3,2021-08
49,562,2,1125,0,4,2021-08
43,243,1,103,0,2,2021-08
33,327,2,540,0,3,2021-08
85,1717,0,0,5,3,2021-08
80,506,1,199,0,2,2021-08
25,422,3,290,1,1,2021-08
55,565,1,641,0,2,2021-08
61,1136,1,1591,0,4,2021-08
53,129,1,371,1,3,2021-08
59,636,1,339,1,3,2021-08
146,344,2,1129,0,4,2021-08
39,666,2,115,0,4,2021-08
74,199,1,113,0,2,2021-08
40,787,0,0,2,3,2021-08
71,487,3,2442,0,5,2021-08
61,432,0,0,0,2,2021-08
60,381,1,1154,0,5,2021-08
71,499,3,265,2,4,2021-08
55,523,1,3107,0,3,2021-08
44,216,2,1151,0,3,2021-08
62,567,1,729,0,5,2021-08
57,1022,4,368,0,4,2021-08
66,1647,1,515,2,3,2021-08
46,694,1,411,1,5,2021-08
56,363,4,1977,1,3,2021-08
50,419,5,875,1,4,2021-08
72,525,0,0,1,4,2021-08
131,318,1,370,0,3,2021-08
70,664,1,222,1,1,2021-08
67,857,1,3190,0,4,2021-08
50,525,2,494,1,2,2021-08
43,276,0,0,0,3,2021-08
46,299,0,0,0,4,2021-08
77,460,1,1492,2,3,2021-08
52,943,3,189,1,2,2021-08
99,211,2,393,0,2,2021-08
63,427,3,2057,1,3,2021-08
37,251,1,232,0,3,2021-08
41,1162,0,0,0,1,2021-08
38,400,1,197,0,3,2021-08
76,663,1,1943,1,4,2021-08
110,614,5,6825,1,3,2021-08
55,85,1,245,0,5,2021-08
48,118,1,172,0,3,2021-08
97,1520,3,1590,0,2,2021-08
43,172,1,1579,0,2,2021-08
43,298,1,1015,0,4,2021-08
77,452,3,907,0,2,2021-08
59,504,1,131,0,4,2021-08
70,246,1,524,0,2,2021-08
73,166,0,0,0,2,2021-08
88,801,3,712,0,3,2021-08
63,320,1,560,0,5,2021-08
57,356,3,992,1,4,2021-08
56,357,1,193,0,2,2021-08
135,892,1,677,0,3,2021-08
74,159,1,734,0,3,2021-08
67,438,0,0,0,2,2021-08
66,171,2,322,0,5,2021-08
107,696,7,732,0,5,2021-08
90,352,0,0,0,5,2021-08
57,146,0,0,0,2,2021-08
54,407,2,4761,0,4,2021-08
68,371,2,635,0,1,2021-08
43,571,0,0,0,1,2021-08
35,857,4,1993,0,3,2021-08
39,452,0,0,1,2,2021-08
81,598,1,221,0,1,2021-08
104,282,1,486,0,1,2021-08
61,271,6,959,0,2,2021-08
93,1029,0,0,0,2,2021-08
68,258,3,478,0,2,2021-08
37,248,1,2560,3,3,2021-08
63,604,1,458,0,2,2021-08
64,484,0,0,0,3,2021-08
75,275,1,229,0,1,2021-08
77,415,0,0,1,2,2021-08
91,332,0,0,1,2,2021-08
40,404,3,532,0,2,2021-08
60,449,3,4871,1,2,2021-08
37,343,3,570,0,2,2021-08
54,120,6,14387,1,4,2021-08
42,574,3,850,0,3,2021-08
72,175,0,0,0,1,2021-08
65,406,1,334,0,2,2021-08
29,112,3,556,0,3,2021-08
62,446,1,318,0,4,2021-08
40,466,3,215,0,3,2021-08
35,454,3,1575,2,2,2021-08
20,552,2,4616,0,3,2021-08
28,123,1,356,0,2,2021-08
74,1487,1,1619,0,1,2021-08
52,462,2,1343,0,3,2021-08
47,327,2,2257,0,2,2021-08
54,553,3,483,0,1,2021-08
38,574,1,28,0,1,2021-08
65,274,5,604,0,2,2021-08
23,293,2,295,0,4,2021-08
56,339,2,528,0,2,2021-08
72,317,3,755,0,3,2021-08
31,297,4,1800,1,4,2021-08
76,1898,0,0,0,2,2021-08
61,887,1,1945,0,5,2021-08
57,545,2,678,0,3,2021-08
51,797,0,0,1,5,2021-08
43,944,3,4286,0,4,2021-08
48,365,2,630,1,2,2021-08
43,773,3,814,0,4,2021-08
34,259,1,86,0,1,2021-08
62,166,0,0,1,1,2021-08
35,367,1,224,0,5,2021-08
78,208,1,410,0,5,2021-08
66,310,6,582,0,1,2021-08
46,373,0,0,1,3,2021-08
97,1773,0,0,0,3,2021-08
70,617,2,924,0,1,2021-08
48,482,2,118,0,3,2021-08
80,1886,2,1757,0,3,2021-08
55,513,2,1644,0,1,2021-08
149,843,3,4603,1,2,2021-08
30,199,2,88,0,3,2021-08
36,346,0,0,2,1,2021-08
70,486,2,363,1,3,2021-08
85,655,1,746,4,4,2021-08
121,500,2,256,1,5,2021-08
46,482,3,1002,0,3,2021-08
64,443,0,0,0,5,2021-08
30,892,3,2021,0,3,2021-08
55,384,2,879,0,2,2021-08
50,529,1,861,0,4,2021-08
54,460,1,245,0,3,2021-08
61,320,2,615,0,3,2021-08
49,644,4,12712,4,5,2021-08
74,863,4,520,0,3,2021-08
41,89,1,409,1,1,2021-08
38,353,2,2821,0,3,2021-08
43,254,2,797,0,4,2021-08
29,376,2,1191,0,1,2021-08
31,347,2,406,0,2,2021-08
63,806,2,329,0,2,2021-08
32,265,2,525,0,3,2021-08
49,694,3,156,0,2,2021-08
59,688,2,1699,2,2,2021-08
50,238,0,0,0,2,2021-08
65,514,1,477,0,2,2021-08
66,263,2,657,0,2,2021-08
100,675,2,2022,2,3,2021-08
52,355,0,0,0,1,2021-08
67,140,1,72,0,5,2021-08
73,169,2,855,0,3,2021-08
70,602,2,96,2,2,2021-08
66,992,4,4312,4,4,2021-08
71,770,0,0,0,2,2021-08
64,105,1,326,0,3,2021-08
70,1211,6,2746,0,2,2021-08
74,617,3,4155,0,4,2021-08
61,215,4,278,0,3,2021-08
62,249,1,256,0,5,2021-08
31,497,0,0,0,3,2021-08
87,835,0,0,1,4,2021-08
97,169,0,0,0,5,2021-08
25,212,1,1092,2,2,2021-08
39,979,2,736,0,3,2021-08
71,199,1,203,0,4,2021-08
40,342,0,0,0,2,2021-08
44,138,1,61,1,2,2021-08
51,151,1,355,0,2,2021-08
81,307,0,0,1,2,2021-08
62,484,1,74,2,3,2021-08
50,141,0,0,0,2,2021-08
94,215,0,0,0,2,2021-08
72,470,4,257,2,3,2021-08
73,121,0,0,1,3,2021-08
40,264,1,364,0,2,2021-08
68,343,1,58,0,3,2021-08
57,1060,2,576,2,2,2021-08
24,167,0,0,0,2,2021-08
55,145,1,172,1,4,2021-08
47,633,0,0,1,3,2021-08
25,405,3,116,0,4,2021-08
24,175,2,150,0,3,2021-08
66,640,2,252,0,2,2021-08
58,504,2,611,1,4,2021-08
135,532,2,267,0,1,2021-08
45,1149,1,395,0,1,2021-08
57,248,2,1095,0,3,2021-08
83,527,1,2005,0,5,2021-08
47,291,0,0,0,2,2021-08
50,698,3,951,1,2,2021-08
84,732,2,1767,0,4,2021-08
48,602,1,233,0,1,2021-08
77,558,1,33,0,1,2021-08
75,345,2,805,0,3,2021-08
23,153,1,340,0,4,2021-08
67,541,0,0,0,2,2021-08
59,801,5,1582,0,4,2021-08
50,440,1,512,0,2,2021-08
38,207,2,208,0,1,2021-08
52,319,0,0,1,5,2021-08
28,116,1,277,0,3,2021-08
76,370,3,607,0,2,2021-08
63,814,3,248,2,5,2021-08
90,379,3,1969,0,2,2021-08
46,532,5,1066,0,4,2021-08
77,308,5,692,0,1,2021-08
63,383,2,684,0,2,2021-08
42,499,4,2923,0,3,2021-08
52,386,6,4653,0,4,2021-08
58,158,0,0,0,1,2021-08
70,191,1,190,0,1,2021-08
54,669,1,6967,1,5,2021-08
66,1736,3,1477,1,3,2021-08
85,459,1,159,0,3,2021-08
89,810,1,43,0,4,2021-08
50,1566,1,316,0,2,2021-08
43,464,5,1028,0,2,2021-08
38,979,1,1169,2,3,2021-08
36,193,1,129,0,3,2021-08
59,488,3,406,0,1,2021-08
67,144,0,0,0,1,2021-08
67,437,1,1117,0,3,2021-08
32,239,0,0,0,4,2021-08
49,616,1,62,1,1,2021-08
89,917,0,0,1,4,2021-08
39,253,0,0,0,4,2021-08
33,266,1,187,0,2,2021-08
63,290,0,0,0,5,2021-08
33,285,2,1290,0,3,2021-08
59,368,3,2128,1,2,2021-08
48,2047,5,2756,0,5,2021-08
47,435,2,167,1,2,2021-08
58,241,4,683,0,5,2021-08
56,345,1,1284,0,3,2021-08
60,340,1,345,0,4,2021-08
47,261,1,173,0,3,2021-08
61,307,1,277,0,2,2021-08
52,297,0,0,0,2,2021-08
50,308,1,1125,0,3,2021-08
48,247,1,139,0,1,2021-08
54,339,0,0,1,3,2021-08
62,350,0,0,0,4,2021-08
60,623,1,645,0,2,2021-08
42,1277,1,1153,1,3,2021-08
86,574,4,4201,0,3,2021-08
62,903,2,2834,2,5,2021-08
70,144,1,177,0,3,2021-08
37,764,1,62,0,5,2021-08
79,255,0,0,0,2,2021-08
56,361,2,694,0,1,2021-08
31,103,1,86,1,5,2021-08
43,405,2,611,1,3,2021-08
107,592,2,336,2,3,2021-08
54,330,0,0,0,1,2021-08
73,283,1,1248,1,5,2021-08
91,387,7,6853,0,3,2021-08
38,373,0,0,0,2,2021-08
37,408,1,544,0,3,2021-08
43,412,3,13912,1,2,2021-08
31,239,1,84,0,2,2021-08
65,511,2,1339,0,2,2021-08
92,921,3,3051,0,2,2021-08
51,525,1,213,0,5,2021-08
73,283,2,120,0,3,2021-08
124,2850,3,26373,1,2,2021-08
52,649,1,600,0,2,2021-08
36,618,1,367,1,1,2021-08
59,802,3,2750,0,3,2021-08
119,342,2,141,0,2,2021-08
91,363,1,199,0,5,2021-08
34,531,0,0,0,2,2021-08
52,194,2,557,0,2,2021-08
53,122,1,429,0,5,2021-08
123,353,3,1859,0,4,2021-08
36,170,0,0,1,3,2021-08
73,683,3,1059,0,3,2021-08
87,456,3,1084,2,4,2021-08
74,254,0,0,0,3,2021-08
54,128,3,347,1,3,2021-08
43,819,1,2376,1,2,2021-08
44,341,2,73,2,4,2021-08
109,205,3,908,0,3,2021-08
80,156,1,1036,0,2,2021-08
51,432,4,464,0,4,2021-08
76,495,2,312,0,3,2021-08
76,982,3,1662,3,4,2021-08
49,169,2,45,0,4,2021-08
59,426,5,7837,1,5,2021-08
29,383,1,371,0,2,2021-08
117,180,1,567,0,5,2021-08
34,138,1,164,0,2,2021-08
32,423,1,166,0,4,2021-08
58,190,1,85,0,1,2021-08
53,1562,3,4883,1,4,2021-08
74,924,1,415,1,2,2021-08
58,327,1,347,0,5,2021-08
104,219,1,206,1,1,2021-08
38,725,3,2205,0,2,2021-08
117,432,0,0,1,2,2021-08
72,2044,7,2114,0,3,2021-08
55,398,2,1050,0,2,2021-08
83,263,0,0,0,3,2021-08
63,902,0,0,0,5,2021-08
40,93,1,97,0,2,2021-08
28,381,2,568,0,2,2021-08
76,481,1,75,0,4,2021-08
86,317,0,0,0,3,2021-08
54,127,1,165,0,2,2021-08
80,664,0,0,0,1,2021-08
106,979,2,2377,1,4,2021-08
42,665,1,434,0,3,2021-08
67,631,0,0,1,3,2021-08
62,138,2,1733,0,5,2021-08
67,339,1,2241,2,5,2021-08
44,424,2,204,1,2,2021-08
75,737,7,10282,2,3,2021-08
74,545,4,1628,0,1,2021-08
112,908,0,0,4,5,2021-08
86,691,1,388,0,3,2021-08
51,543,3,350,0,2,2021-08
44,646,1,438,0,2,2021-08
124,1360,0,0,1,2,2021-08
68,301,2,1494,0,1,2021-08
106,1346,6,6003,5,5,2021-08
45,477,1,1745,2,1,2021-08
94,328,1,200,1,2,2021-08
31,340,1,577,0,3,2021-08
36,373,1,83,0,1,2021-08
55,513,2,233,0,3,2021-08
76,746,2,211,0,2,2021-08
69,365,1,533,0,4,2021-08
45,323,3,486,0,2,2021-08
77,467,1,94,1,4,2021-08
36,1485,1,970,0,1,2021-08
50,356,2,207,0,2,2021-08
60,1033,5,2809,0,3,2021-08
50,269,2,626,1,5,2021-08
45,1492,1,678,0,4,2021-08
96,380,2,452,0,5,2021-08
39,574,1,628,0,4,2021-08
33,385,4,3088,0,5,2021-08
62,189,0,0,0,1,2021-08
77,541,0,0,0,3,2021-08
120,887,0,0,1,5,2021-08
42,371,0,0,0,3,2021-08
63,681,0,0,1,4,2021-08
87,219,0,0,0,3,2021-08
49,979,4,2309,0,4,2021-08
38,598,2,147,0,1,2021-08
70,476,4,6240,0,3,2021-08
51,573,4,1229,0,4,2021-08
69,272,2,1048,1,3,2021-08
64,728,2,96,1,1,2021-08
38,224,2,372,0,3,2021-08
67,241,1,816,1,4,2021-08
60,367,2,84,0,3,2021-08
70,637,1,1534,1,2,2021-08
53,911,1,99,0,2,2021-08
80,529,3,2570,0,1,2021-08
50,226,1,230,0,3,2021-08
45,345,1,748,0,4,2021-08
71,289,2,2877,2,4,2021-08
57,494,3,502,1,4,2021-08
45,326,3,1352,2,4,2021-08
56,412,0,0,0,3,2021-08
60,253,1,1259,0,2,2021-08
98,411,0,0,1,5,2021-08
80,967,3,2406,4,5,2021-08
108,1427,5,1589,0,2,2021-08
40,555,0,0,0,4,2021-08
31,102,1,77,0,1,2021-08
58,305,0,0,1,1,2021-08
88,496,1,86,0,4,2021-08
44,478,1,174,0,2,2021-08
48,186,1,329,0,4,2021-08
83,1064,2,1246,0,4,2021-08
67,275,4,581,0,4,2021-08
142,463,1,778,0,1,2021-08
74,901,4,2066,0,4,2021-08
55,319,1,801,0,5,2021-08
49,379,1,748,0,3,2021-08
43,941,9,712,2,3,2021-08
67,822,0,0,0,3,2021-08
43,102,1,475,0,1,2021-08
104,257,1,293,0,2,2021-08
128,811,2,467,0,3,2021-08
127,599,3,1126,1,5,2021-08
67,531,0,0,0,4,2021-08
113,577,2,794,0,5,2021-08
43,185,0,0,0,2,2021-08
49,264,1,930,1,3,2021-08
59,264,0,0,0,5,2021-08
30,804,0,0,0,1,2021-08
69,583,3,1274,0,5,2021-08
27,264,1,340,1,1,2021-08
62,201,1,527,0,1,2021-08
61,383,0,0,0,5,2021-08
39,781,1,266,5,1,2021-08
59,447,0,0,0,3,2021-08
48,282,2,1764,0,4,2021-08
73,949,2,1507,2,3,2021-08
101,369,1,363,0,2,2021-08
74,576,4,2168,0,5,2021-08
72,1149,2,1309,4,2,2021-08
62,798,3,2091,0,5,2021-08
66,541,1,30,0,5,2021-08
84,357,1,1011,1,1,2021-08
34,294,1,214,0,3,2021-08
48,568,3,951,0,5,2021-08
68,786,2,777,0,3,2021-08
30,349,0,0,0,3,2021-08
55,657,1,1215,0,5,2021-08
33,113,1,141,0,2,2021-08
56,790,1,698,0,2,2021-08
72,529,2,840,0,4,2021-08
30,533,2,39,0,4,2021-08
75,440,6,1055,0,2,2021-08
31,309,1,1879,0,3,2021-08
82,323,0,0,0,5,2021-08
55,590,0,0,0,1,2021-08
51,230,1,156,0,3,2021-08
17,248,5,2271,0,2,2021-08
81,356,3,3097,0,5,2021-08
60,956,2,137,0,4,2021-08
56,276,2,553,0,5,2021-08
26,524,0,0,1,2,2021-08
43,444,1,218,2,5,2021-08
